haversine_km,euclidean_km,absolute_difference_km,percent_error
2437.4860253349043,2422.6470029551724,14.839022379731887,0.6087838955996904
2437.886335076892,2423.040009356589,14.846325720302957,0.6089835078317832
2438.28664481888,2423.4330133664657,14.853631452414447,0.6091831526033642
2438.686954560868,2423.8260149844136,14.860939576454257,0.6093828299143156
2439.087264302856,2424.2190142100458,14.868250092810285,0.6095825397645194
2439.4875740448433,2424.612011042974,14.875563001869523,0.6097822821538207
2439.8878837868315,2425.0050054828102,14.882878304021233,0.6099820570821574
2440.288193528819,2425.397997529167,14.890195999652406,0.6101818645493748
2440.688503270807,2425.7909871816555,14.897516089151395,0.610381704555374
2441.088813012795,2426.1839744398885,14.904838572906556,0.6105815771000558
2441.489122754783,2426.576959303479,14.912163451303968,0.6107814821832286
2441.8894324967705,2426.969941772037,14.91949072473335,0.6109814198048495
2442.289742238758,2427.362921845177,14.926820393581238,0.6111813899647454
2442.6900519807464,2427.7558995225095,14.934152458236895,0.6113813926628546
2443.090361722734,2428.148874803647,14.94148691908731,0.6115814278990233
2443.490671464722,2428.541847688202,14.94882377651993,0.6117814956731156
2443.8909812067095,2428.934818175786,14.956163030923562,0.6119815959850518
2444.291290948697,2429.327786266012,14.963504682685198,0.6121817288346778
2444.6916006906854,2429.7207519584917,14.970848732193645,0.6123818942219138
2445.091910432673,2430.113715252837,14.978195179835893,0.6125820921466063
2445.4922201746613,2430.5066761486605,14.985544026000753,0.6127823226086755
2445.892529916649,2430.8996346455738,14.992895271075213,0.6129825856079678
2446.2928396586367,2431.292590743189,15.000248915447628,0.6131828811443853
2446.6931494006244,2431.6855444411194,15.007604959504988,0.6133832092177746
2447.093459142612,2432.078495738976,15.014963403636102,0.6135835698280561
2447.4937688846003,2432.4714446363714,15.02232424822887,0.6137839629751136
2447.894078626588,2432.8643911329177,15.02968749367028,0.6139843886587942
2448.2943883685757,2433.2573352282266,15.037053140349144,0.6141848468790188
2448.6946981105634,2433.6502769219114,15.044421188651995,0.6143853376356152
2449.0950078525516,2434.043216213583,15.051791638968552,0.6145858609285422
2449.4953175945393,2434.436153102855,15.059164491684442,0.614786416757591
2449.8956273365275,2434.8290875893376,15.066539747189836,0.6149870051227384
2450.295937078515,2435.2220196726453,15.073917405869906,0.6151876260237578
2450.696246820503,2435.6149493523876,15.081297468115281,0.6153882794606444
2451.0965565624906,2436.007876628179,15.088679934311585,0.6155889654331902
2451.4968663044783,2436.4008014996307,15.096064804847629,0.6157896839413166
2451.8971760464665,2436.793723966355,15.10345208011131,0.6159904349849082
2452.297485788454,2437.1866440279646,15.11084176048962,0.6161912185638129
2452.6977955304424,2437.5795616840705,15.118233846371822,0.6163920346779705
2453.0981052724296,2437.9724769342856,15.125628338143997,0.6165928833271923
2453.498415014418,2438.3653897782224,15.133025236195408,0.6167937645114183
2453.8987247564055,2438.7583002154925,15.140424540913045,0.6169946782304967
2454.299034498393,2439.1512082457084,15.147826252684808,0.6171956244843124
2454.6993442403814,2439.544113868483,15.155230371898597,0.6173966032727505
2455.0996539823686,2439.9370170834263,15.16263689894231,0.6175976145956966
2455.499963724357,2440.3299178901525,15.170045834204302,0.6177986584530539
2455.9002734663445,2440.722816288274,15.177457178070654,0.6179997348446342
2456.3005832083327,2441.115712277402,15.184870930930629,0.6182008437703781
2456.7008929503204,2441.5086058571483,15.192287093172126,0.6184019852301712
2457.101202692308,2441.901497027127,15.199705665181227,0.6186031592238254
2457.501512434296,2442.2943857869477,15.207126647348105,0.6188043657513185
2457.9018221762835,2442.6872721362247,15.214550040058839,0.6190056048124625
2458.3021319182717,2443.0801560745695,15.22197584370224,0.6192068764071799
2458.7024416602594,2443.473037601595,15.229404058664386,0.6194081805352828
2459.1027514022476,2443.865916716912,15.236834685335452,0.6196095171967496
2459.503061144235,2444.2587934201338,15.244267724101064,0.6198108863913742
2459.903370886223,2444.651667710872,15.25170317535094,0.6200122881191161
2460.3036806282107,2445.04453958874,15.259141039470705,0.6202137223797697
2460.7039903701984,2445.437409053349,15.266581316849624,0.6204151891732763
2461.1043001121866,2445.8302761043115,15.274024007875141,0.6206166884995037
2461.5046098541743,2446.223140741239,15.281469112935156,0.6208182203583389
2461.904919596162,2446.616002963745,15.288916632417113,0.6210197847496494
2462.3052293381497,2447.0088627714413,15.296366566708457,0.6212213816733034
2462.705539080138,2447.40172016394,15.303818916197997,0.6214230111292246
2463.1058488221256,2447.7945751408533,15.311273681272269,0.6216246731172445
2463.5061585641133,2448.1874277017937,15.318730862319626,0.6218263676372682
2463.9064683061015,2448.580277846373,15.326190459728423,0.622028094689201
2464.3067780480887,2448.973125574204,15.33365247388474,0.6222298542728562
2464.707087790077,2449.3659708848986,15.341116905178296,0.6224316463881944
2465.1073975320646,2449.7588137780695,15.348583753995172,0.6226334710350292
2465.507707274053,2450.151654253328,15.35605302072463,0.622835328213303
2465.9080170160405,2450.5444923102878,15.363524705752752,0.6230372179228295
2466.308326758028,2450.93732794856,15.370998809468347,0.6232391401635328
2466.708636500016,2451.330161167757,15.378475332258859,0.6234410949352818
2467.1089462420036,2451.722991967492,15.385954274511732,0.6236430822379456
2467.509255983992,2452.115820347376,15.393435636615777,0.6238451020714486
2467.9095657259795,2452.508646307022,15.400919418957528,0.6240471544356234
2468.3098754679677,2452.901469846043,15.408405621924885,0.6242492393303576
2468.710185209955,2453.2942909640487,15.415894245906202,0.6244513567555575
2469.110494951943,2453.687109660654,15.423385291288923,0.6246535067110924
2469.510804693931,2454.079925935471,15.43087875846004,0.6248556891968137
2469.911114435919,2454.4727397881106,15.43837464780836,0.6250579042126458
2470.3114241779067,2454.8655512181863,15.445872959720418,0.6252601517584221
2470.7117339198944,2455.2583602253094,15.453373694585025,0.6254624318340675
2471.112043661882,2455.651166809093,15.46087685278917,0.6256647444394332
2471.51235340387,2456.043970969149,15.468382434720752,0.6258670895744078
2471.912663145858,2456.4367727050894,15.47589044076858,0.6260694672389162
2472.3129728878457,2456.8295720165274,15.483400871318281,0.6262718774327554
2472.713282629834,2457.2223689030748,15.490913726759118,0.6264743201558688
2473.113592371821,2457.6151633643435,15.498429007477625,0.6266767954080902
2473.5139021138093,2458.0079553999467,15.505946713862613,0.6268793031893445
2473.914211855797,2458.400745009496,15.513466846301071,0.6270818434994844
2474.3145215977847,2458.7935321926043,15.520989405180444,0.6272844163383801
2474.714831339773,2459.1863169488834,15.52851439088954,0.627487021705957
2475.1151410817606,2459.5790992779457,15.536041803814896,0.6276896596020497
2475.5154508237483,2459.9718791794035,15.543571644344865,0.6278923300265653
2475.915760565736,2460.364656652869,15.551103912866893,0.6280950329793745
2476.316070307724,2460.7574316979553,15.558638609768877,0.6282977684603668
2476.716380049712,2461.1502043142746,15.566175735437355,0.6285005364693763
2477.1166897916996,2461.5429745014385,15.573715290261134,0.6287033370063292
2477.5169995336873,2461.935742259059,15.581257274628115,0.6289061700711149
2477.917309275675,2462.3285075867498,15.588801688925287,0.6291090356635864
2478.317619017663,2462.7212704841227,15.59634853354055,0.629311933783633
2478.717928759651,2463.1140309507896,15.603897808861348,0.6295148644311267
2479.118238501639,2463.506788986363,15.611449515276036,0.6297178276059751
2479.518548243627,2463.8995445904557,15.619003653171148,0.6299208233080131
2479.9188579856145,2464.2922977626795,15.62656022293504,0.6301238515371492
2480.3191677276022,2464.6850485026475,15.634119224954702,0.6303269122932367
2480.71947746959,2465.077796809971,15.641680659618942,0.6305300055762023
2481.119787211578,2465.470542684263,15.649244527315204,0.6307331313859177
2481.520096953566,2465.8632861251363,15.65681082842957,0.6309362897222001
2481.920406695554,2466.2560271322022,15.664379563351758,0.6311394805850129
2482.3207164375413,2466.6487657050734,15.671950732467849,0.6313427039741735
2482.7210261795294,2467.0415018433628,15.67952433616665,0.6315459598896086
2483.121335921517,2467.434235546683,15.687100374834245,0.6317492483311359
2483.521645663505,2467.8269668146445,15.694678848860349,0.631952569298719
2483.921955405493,2468.219695646862,15.702259758631044,0.6321559227921755
2484.3222651474803,2468.6124220429465,15.709843104533775,0.632359308811378
2484.7225748894684,2469.0051460025106,15.717428886957805,0.6325627273562718
2485.122884631456,2469.3978675251674,15.72501710628876,0.6327661784266568
2485.5231943734443,2469.790586610528,15.73260776291636,0.6329696620224968
2485.923504115432,2470.1833032582063,15.740200857225773,0.6331731781435737
2486.3238138574197,2470.5760174678135,15.747796389606265,0.633376726789833
2486.7241235994074,2470.968729238962,15.75539436044528,0.6335803079611478
2487.1244333413956,2471.361438571265,15.762994770130717,0.6337839216574094
2487.5247430833833,2471.754145464334,15.770597619049113,0.6339875678784544
2487.925052825371,2472.1468499177827,15.778202907588366,0.6341912466241743
2488.325362567359,2472.539551931222,15.785810636137285,0.6343949578944968
2488.725672309347,2472.932251504265,15.79342080508195,0.634598701689241
2489.1259820513346,2473.324948636524,15.801033414810718,0.6348024780083166
2489.5262917933223,2473.7176433276113,15.80864846571103,0.635006286851597
2489.9266015353105,2474.11033557714,15.816265958170334,0.6352101282189558
2490.326911277298,2474.503025384722,15.823885892576072,0.6354140021102668
2490.727221019286,2474.89571274997,15.831508269316146,0.6356179085254218
2491.1275307612736,2475.288397672495,15.839133088778453,0.635821847464313
2491.5278405032614,2475.6810801519114,15.846760351349985,0.636025818926796
2491.9281502452495,2476.0737601878304,15.854390057419096,0.6362298229127812
2492.3284599872372,2476.4664377798654,15.862022207371865,0.6364338594220881
2492.7287697292254,2476.8591129276274,15.869656801598012,0.6366379284546817
2493.129079471213,2477.2517856307304,15.877293840482707,0.6368420300103452
2493.529389213201,2477.644455888785,15.88493332441567,0.6370461640890442
2493.9296989551885,2478.037123701406,15.892575253782525,0.63725033069058
2494.3300086971763,2478.429789068204,15.900219628972081,0.6374545298148816
2494.7303184391644,2478.822451988792,15.90786645037224,0.6376587614618419
2495.130628181152,2479.2151124627826,15.915515718369534,0.6378630256312989
2495.53093792314,2479.607770489788,15.923167433351864,0.6380673223231458
2495.9312476651276,2480.0004260694204,15.93082159570713,0.6382716515372753
2496.3315574071157,2480.3930792012934,15.93847820582232,0.6384760132735439
2496.7318671491034,2480.785729885018,15.946137264085337,0.638680407531845
2497.132176891091,2481.1783781202075,15.953798770883623,0.6388848343120536
2497.5324866330793,2481.571023906474,15.961462726605532,0.6390892936140807
2497.9327963750666,2481.96366724343,15.969129131636691,0.6392937854377293
2498.3331061170547,2482.3563081306884,15.976797986366364,0.639498309782947
2498.7334158590425,2482.748946567861,15.98446929118154,0.639702866649591
2499.1337256010306,2483.141582554561,15.992143046469664,0.6399074560375365
2499.5340353430183,2483.5342160904,15.999819252618181,0.6401120779466594
2499.934345085006,2483.926847174991,16.00749791001499,0.6403167323768529
2500.3346548269938,2484.319475807946,16.015179019047537,0.640521419327993
2500.7349645689815,2484.7121019888787,16.02286258010281,0.6407261387999371
2501.1352743109696,2485.1047257174005,16.030548593569165,0.6409308907925971
2501.5355840529573,2485.497346993124,16.038237059833136,0.6411356753058128
2501.9358937949455,2485.8899658156624,16.04592797928308,0.6413404923394962
2502.3362035369328,2486.282582184627,16.05362135230598,0.6415453418935055
2502.736513278921,2486.6751960996307,16.0613171792902,0.6417502239677527
2503.1368230209087,2487.067807560287,16.069015460621813,0.6419551385620597
2503.5371327628964,2487.4604165662067,16.07671619668963,0.6421600856763572
2503.9374425048845,2487.8530231170034,16.0844193878811,0.6423650653105213
2504.3377522468722,2488.2456272122895,16.09212503458275,0.6425700774643924
2504.73806198886,2488.6382288516775,16.099833137182486,0.6427751221378649
2505.1383717308477,2489.0308280347795,16.107543696068205,0.6429801993308336
2505.538681472836,2489.4234247612085,16.115256711627353,0.6431853090431751
2505.9389912148235,2489.8160190305766,16.12297218424692,0.6433904512747479
2506.3393009568113,2490.2086108424965,16.130690114314802,0.6435956260254471
2506.739610698799,2490.6012001965805,16.13841050221845,0.6438008332951493
2507.139920440787,2490.993787092442,16.146133348345302,0.6440060730837315
2507.540230182775,2491.3863715296925,16.153858653082352,0.6442113453910526
2507.9405399247626,2491.7789535079446,16.161586416817954,0.6444166502170261
2508.3408496667507,2492.1715330268116,16.169316639939098,0.6446219875615109
2508.7411594087384,2492.564110085905,16.177049322833227,0.6448273574243842
2509.141469150726,2492.9566846848375,16.184784465888697,0.6450327598055597
2509.541778892714,2493.3492568232227,16.192522069491133,0.6452381947048423
2509.942088634702,2493.7418265006722,16.2002621340298,0.6454436621221817
2510.3423983766897,2494.134393716799,16.208004659890776,0.6456491620574015
2510.7427081186775,2494.5269584712146,16.21574964746287,0.6458546945104335
2511.1430178606656,2494.919520763533,16.223497097132622,0.6460602594811191
2511.543327602653,2495.3120805933654,16.231247009287472,0.6462658569693364
2511.943637344641,2495.7046379603253,16.238999384315775,0.6464714869749989
2512.3439470866288,2496.097192864025,16.246754222603613,0.6466771494979308
2512.744256828617,2496.489745304077,16.254511524539794,0.646882844538064
2513.1445665706046,2496.882295280094,16.262271290510853,0.6470885720952407
2513.5448763125924,2497.2748427916877,16.27003352090469,0.6472943321693572
2513.94518605458,2497.6673878384718,16.277798216108295,0.6475001247602734
2514.345495796568,2498.059930420058,16.285565376509567,0.647705949867886
2514.745805538556,2498.45247053606,16.29333500249595,0.6479118074920731
2515.1461152805437,2498.845008186089,16.301107094454437,0.6481176976326953
2515.546425022532,2499.237543369759,16.308881652772925,0.6483236202896492
2515.946734764519,2499.63007608668,16.31665867783886,0.6485295754628138
2516.3470445065072,2500.022606336468,16.32443817003923,0.6487355631520489
2516.747354248495,2500.4151341187335,16.33222012976148,0.6489415833572342
2517.1476639904827,2500.8076594330896,16.34000455739306,0.649147636078248
2517.547973732471,2501.200182279148,16.34779145332277,0.6493537213150236
2517.9482834744585,2501.5927026565228,16.355580817935788,0.6495598390673497
2518.3485932164463,2501.985220564825,16.363372651621376,0.6497659893351778
2518.748902958434,2502.377736003669,16.371166954765158,0.6499721721183148
2519.149212700422,2502.7702489726653,16.378963727756854,0.65017838741673
2519.54952244241,2503.162759471428,16.386762970981636,0.6503846352302128
2519.9498321843976,2503.5552674995697,16.394564684827856,0.6505909155586785
2520.3501419263853,2503.947773056702,16.402368869683414,0.6507972284020248
2520.750451668373,2504.340276142438,16.410175525934847,0.6510035737600951
2521.150761410361,2504.732776756391,16.417984653970052,0.6512099516327868
2521.551071152349,2505.1252748981724,16.425796254176475,0.6514163620199803
2521.951380894337,2505.517770567396,16.433610326941107,0.6516228049215367
2522.3516906363247,2505.910263763673,16.441426872651846,0.6518292803373543
2522.7520003783125,2506.302754486617,16.449245891695682,0.6520357882672949
2523.1523101203,2506.6952427358406,16.457067384459606,0.6522423287112207
2523.552619862288,2507.087728510956,16.46489135133197,0.6524489016690475
2523.952929604276,2507.480211811576,16.472717792700223,0.6526555071406557
2524.3532393462638,2507.8726926373133,16.480546708950442,0.6528621451258715
2524.7535490882515,2508.2651709877805,16.48837810047098,0.6530688156246112
2525.153858830239,2508.65764686259,16.496211967649288,0.6532755186367554
2525.5541685722274,2509.0501202613546,16.504048310872804,0.6534822541621843
2525.954478314215,2509.4425911836875,16.51188713052761,0.6536890222007248
2526.354788056203,2509.8350596292003,16.51972842700252,0.6538958227523113
2526.755097798191,2510.227525597506,16.527572200684972,0.6541026558168246
2527.1554075401787,2510.619989088217,16.535418451961505,0.6543095213941096
2527.5557172821664,2511.012450100947,16.543267181219562,0.6545164194840472
2527.956027024154,2511.4049086353075,16.55111838884659,0.6547233500865182
2528.3563367661422,2511.797364690912,16.55897207523003,0.6549303132014036
2528.75664650813,2512.1898182673726,16.56682824075733,0.6551373088285848
2529.156956250118,2512.5822693643017,16.57468688581639,0.6553443369679607
2529.5572659921054,2512.974717981312,16.58254801079329,0.6555513976193589
2529.9575757340936,2513.367164118017,16.59041161607638,0.6557584907826962
2530.3578854760813,2513.759607774029,16.5982777020522,0.6559656164578187
2530.758195218069,2514.1520489489603,16.60614626910865,0.6561727746446254
2531.158504960057,2514.5444876424235,16.614017317633625,0.656379965343016
2531.5588147020444,2514.9369238540316,16.621890848012754,0.6565871885528005
2531.9591244440326,2515.3293575833973,16.6297668606353,0.6567944442739321
2532.3594341860203,2515.721788830133,16.637645355887344,0.657001732506239
2532.7597439280084,2516.1142175938517,16.645526334156784,0.6572090532496208
2533.160053669996,2516.5066438741655,16.653409795830612,0.6574164065039417
2533.560363411984,2516.899067670688,16.661295741295817,0.657623792269066
2533.9606731539716,2517.2914889830304,16.669184170941207,0.6578312105449292
2534.3609828959593,2517.6839078108073,16.677075085151955,0.658038661331324
2534.7612926379475,2518.07632415363,16.684968484317324,0.6582461446282043
2535.161602379935,2518.4687380111113,16.692864368823848,0.6584536604354168
2535.5619121219233,2518.861149382865,16.70076273905852,0.6586612087528256
2535.962221863911,2519.253558268502,16.708663595409234,0.6588687895803316
2536.3625316058988,2519.6459646676362,16.71656693826253,0.6590764029177812
2536.7628413478865,2520.0383685798797,16.724472768006763,0.6592840487650932
2537.163151089874,2520.430770004846,16.73238108502801,0.6594917271220962
2537.5634608318624,2520.8231689421473,16.74029188971508,0.6596994379887268
2537.96377057385,2521.215565391397,16.748205182453148,0.6599071813647786
2538.364080315838,2521.607959352206,16.75612096363193,0.6601149572502238
2538.7643900578255,2522.0003508241884,16.76403923363705,0.660322765644874
2539.1646997998137,2522.3927398069573,16.77195999285641,0.66053060654863
2539.5650095418014,2522.7851263001244,16.779883241677,0.6607384799613574
2539.965319283789,2523.177510303303,16.78780898048626,0.6609463858829392
2540.3656290257773,2523.569891816105,16.795737209672097,0.6611543243132767
2540.7659387677645,2523.962270838144,16.803667929620588,0.6613622952521997
2541.1662485097527,2524.3546473690326,16.811601140720086,0.6615702986996274
2541.5665582517404,2524.7470214083833,16.819536843357128,0.6617783346554076
2541.9668679937286,2525.1393929558085,16.827475037920067,0.6619864031194597
2542.3671777357163,2525.5317620109217,16.83541572479453,0.662194504091596
2542.767487477704,2525.924128573335,16.84335890436887,0.6624026375717359
2543.1677972196917,2526.316492642662,16.851304577029623,0.6626108035597277
2543.5681069616794,2526.7088542185143,16.859252743165143,0.6628190020554908
2543.9684167036676,2527.1012133005056,16.867203403161966,0.6630272330588738
2544.3687264456553,2527.4935698882477,16.875156557407536,0.6632354965697607
2544.7690361876435,2527.885923981354,16.883112206289297,0.6634437925880354
2545.1693459296307,2528.2782755794374,16.89107035019333,0.6636521211135292
2545.569655671619,2528.67062468211,16.8990309895089,0.6638604821461972
2545.9699654136066,2529.062971288985,16.906994124621633,0.6640688756858528
2546.3702751555948,2529.455315399675,16.91495975591988,0.664277301732416
2546.7705848975825,2529.847657013793,16.92292788378927,0.6644857602857001
2547.17089463957,2530.2399961309516,16.93089850861861,0.6646942513456431
2547.571204381558,2530.632332750763,16.938871630794893,0.6649027749121121
2547.9715141235456,2531.024666872841,16.94684725070465,0.665111330984956
2548.3718238655338,2531.416998496798,16.954825368735783,0.6653199195640774
2548.7721336075215,2531.809327622246,16.96280598527528,0.6655285406493439
2549.1724433495096,2532.201654248799,16.97078910071059,0.6657371942406398
2549.572753091497,2532.5939783760687,16.978774715428244,0.6659458803378153
2549.973062833485,2532.9863000036685,16.9867628298166,0.6661545989407907
2550.373372575473,2533.378619131211,16.994753444261733,0.666363350049398
2550.7736823174605,2533.7709357583094,17.002746559151092,0.6665721336635223
2551.1739920594487,2534.1632498845756,17.01074217487303,0.6667809497830847
2551.5743018014364,2534.555561509623,17.018740291813174,0.6669897984078996
2551.974611543424,2534.9478706330647,17.026740910359422,0.6671986795378704
2552.374921285412,2535.340177254512,17.034744030899674,0.6674075931729003
2552.7752310274,2535.73248137358,17.04274965382001,0.6676165393128214
2553.1755407693877,2536.12478298988,17.050757779507876,0.66782551795752
2553.5758505113754,2536.517082103024,17.05876840835117,0.6680345291068995
2553.976160253363,2536.909378712627,17.066781540735974,0.6682435727607924
2554.376469995351,2537.3016728183,17.07479717705064,0.6684526489191203
2554.776779737339,2537.693964419657,17.08281531768216,0.6686617575817514
2555.1770894793267,2538.0862535163096,17.09083596301707,0.6688708987485366
2555.577399221315,2538.478540107872,17.098859113442813,0.6690800724193616
2555.9777089633026,2538.8708241939557,17.106884769346834,0.6692892785941134
2556.3780187052903,2539.263105774174,17.114912931116123,0.6694985172726601
2556.778328447278,2539.6553848481403,17.12294359913767,0.6697077884548706
2557.1786381892657,2540.047661415467,17.13097677379892,0.6699170921406311
2557.578947931254,2540.4399354757666,17.139012455487318,0.6701264283298286
2557.9792576732416,2540.832207028652,17.1470506445894,0.6703357970223142
2558.3795674152298,2541.2244760737367,17.155091341493062,0.6705451982179921
2558.779877157217,2541.6167426106326,17.163134546584388,0.6707546319166965
2559.180186899205,2542.0090066389535,17.17118026025173,0.670964098118349
2559.580496641193,2542.4012681583113,17.179228482881626,0.6711735968228018
2559.9808063831806,2542.7935271683195,17.187279214861064,0.6713831280299237
2560.381116125169,2543.1857836685904,17.1953324565784,0.6715926917396376
2560.781425867156,2543.5780376587372,17.2033882084188,0.6718022879517422
2561.181735609144,2543.9702891383727,17.211446470771534,0.6720119166661952
2561.582045351132,2544.3625381071097,17.219507244022225,0.6722215778828134
2561.98235509312,2544.7547845645613,17.227570528558772,0.6724312716015018
2562.382664835108,2545.14702851034,17.23563632476771,0.6726409978221127
2562.7829745770955,2545.539269944059,17.243704633036486,0.6728507565445334
2563.183284319083,2545.9315088653307,17.251775453752543,0.6730605477686519
2563.583594061071,2546.323745273768,17.25984878730287,0.6732703714943379
2563.983903803059,2546.7159791689846,17.26792463407446,0.6734802277214614
2564.384213545047,2547.108210550592,17.276002994454757,0.6736901164499108
2564.784523287035,2547.500439418204,17.28408386883075,0.673900037679556
2565.1848330290227,2547.8926657714337,17.29216725758897,0.6741099914102496
2565.5851427710104,2548.284889609893,17.300253161117325,0.6743199776418977
2565.985452512998,2548.6771109331958,17.308341579802345,0.6745299963743527
2566.3857622549863,2549.0693297409543,17.31643251403193,0.6747400476075208
2566.786071996974,2549.461546032782,17.324525964192162,0.6749501313412373
2567.1863817389617,2549.8537598082908,17.33262193067094,0.6751602475754083
2567.5866914809494,2550.2459710670937,17.340720413855706,0.6753703963099221
2567.987001222937,2550.6381798088046,17.348821414132544,0.6755805775446145
2568.3873109649253,2551.030386033036,17.356924931889353,0.6757907912793915
2568.787620706913,2551.422589739401,17.36503096751221,0.6760010375140889
2569.187930448901,2551.8147909275112,17.37313952138993,0.6762113162486486
2569.588240190889,2552.206989596981,17.38125059390768,0.6764216274828712
2569.9885499328766,2552.5991857474223,17.38936418545427,0.6766319712166985
2570.3888596748643,2552.991379378448,17.397480296416234,0.6768423474499843
2570.789169416852,2553.3835704896724,17.405598927179653,0.6770527561825644
2571.18947915884,2553.7757590807073,17.413720078132883,0.6772631974143636
2571.589788900828,2554.1679451511654,17.421843749662457,0.6774736711452358
2571.9900986428156,2554.56012870066,17.42996994215582,0.6776841773750703
2572.3904083848033,2554.952309728804,17.43809865599951,0.677894716103721
2572.7907181267915,2555.34448823521,17.446229891581424,0.6781052873310951
2573.191027868779,2555.7366642194916,17.454363649287643,0.6783158910570294
2573.591337610767,2556.128837681261,17.462499929506066,0.678526527281431
2573.991647352755,2556.521008620132,17.47063873262323,0.6787371960041543
2574.3919570947423,2556.9131770357158,17.478780059026576,0.6789478972250893
2574.7922668367305,2557.3053429276274,17.486923909103098,0.6791586309441078
2575.192576578718,2557.697506295479,17.49507028323933,0.6793693971610648
2575.5928863207064,2558.089667138883,17.50321918182317,0.6795801958758676
2575.993196062694,2558.481825457453,17.511370605241154,0.6797910270883715
2576.393505804682,2558.8739812508015,17.519524553880274,0.6800018907984486
2576.7938155466695,2559.266134518541,17.527681028128427,0.680212787006007
2577.1941252886572,2559.6582852602855,17.535840028371695,0.6804237157108839
2577.5944350306454,2560.050433475648,17.54400155499752,0.6806346769129697
2577.994744772633,2560.44257916424,17.552165608392897,0.6808456706121375
2578.3950545146213,2560.8347223256765,17.560332188944813,0.6810566968082599
2578.7953642566085,2561.2268629595683,17.568501297040257,0.6812677555012103
2579.1956739985967,2561.61900106553,17.576672933066675,0.6814788466908788
2579.5959837405844,2562.0111366431734,17.584847097411057,0.681689970377139
2579.996293482572,2562.4032696921126,17.593023790459483,0.6819011265598287
2580.3966032245603,2562.7954002119595,17.601203012600763,0.6821123152388916
2580.796912966548,2563.187528202328,17.609384764220067,0.6823235364141308
2581.1972227085357,2563.57965366283,17.61756904570575,0.6825347900854725
2581.5975324505234,2563.9717765930795,17.62575585744389,0.682746076252755
2581.9978421925116,2564.363896992689,17.633945199822392,0.682957394915887
2582.3981519344993,2564.7560148612715,17.642137073227786,0.6831687460747248
2582.798461676487,2565.1481301984404,17.65033147804661,0.6833801297291245
2583.198771418475,2565.540243003808,17.658528414667217,0.6835915458790126
2583.5990811604624,2565.932353276987,17.666727883475232,0.6838029945242106
2583.9993909024506,2566.324461017592,17.674929884858557,0.6840144756646271
2584.3997006444383,2566.7165662252346,17.683134419203725,0.6842259893001191
2584.8000103864265,2567.1086688995283,17.69134148689818,0.684437535430578
2585.200320128414,2567.5007690400857,17.699551088328462,0.6846491140558607
2585.600629870402,2567.89286664652,17.70776322388201,0.6848607251758589
2586.0009396123896,2568.2849617184443,17.715977893945364,0.6850723687904295
2586.401249354378,2568.6770542554714,17.72419509890642,0.6852840448994821
2586.8015590963655,2569.0691442572147,17.732414839150806,0.6854957535028385
2587.201868838353,2569.461231723287,17.74063711506642,0.6857074946004085
2587.6021785803414,2569.853316653301,17.748861927040252,0.6859192681920667
2588.0024883223286,2570.24539904687,17.75708927545884,0.6861310742776705
2588.402798064317,2570.6374789036076,17.76531916070917,0.6863429128570945
2588.8031078063045,2571.029556223126,17.773551583178687,0.6865547839302313
2589.2034175482927,2571.421631005038,17.78178654325484,0.6867666874969734
2589.6037272902804,2571.813703248957,17.79002404132325,0.6869786235571435
2590.004037032268,2572.2057729544963,17.79826407777182,0.6871905921106514
2590.404346774256,2572.5978401212687,17.806506652987082,0.6874025931573552
2590.8046565162435,2572.9899047488875,17.81475176735603,0.68761462669713
2591.2049662582317,2573.3819668369656,17.822999421266104,0.6878266927298686
2591.6052760002194,2573.774026385115,17.831249615104298,0.6880387912554469
2592.0055857422076,2574.1660833929504,17.839502349257145,0.6882509222737224
2592.405895484195,2574.5581378600837,17.847757624111182,0.6884630857845537
2592.806205226183,2574.9501897861287,17.856015440054307,0.6886752817878512
2593.2065149681707,2575.342239170698,17.8642757974726,0.6888875102834557
2593.6068247101584,2575.7342860134045,17.872538696753963,0.6890997712712782
2594.0071344521466,2576.126330313862,17.880804138284475,0.6893120647511594
2594.4074441941343,2576.5183720716823,17.889072122452035,0.6895243907230106
2594.807753936122,2576.9104112864793,17.897342649642724,0.6897367491866727
2595.2080636781097,2577.302447957866,17.90561572024353,0.6899491401420218
2595.608373420098,2577.694482085456,17.913891334641903,0.6901615635889518
2596.0086831620856,2578.0865136688612,17.922169493224374,0.6903740195273212
2596.4089929040733,2578.4785427076954,17.930450196377933,0.690586507957007
2596.809302646061,2578.8705692015715,17.93873344448957,0.6907990288778851
2597.2096123880488,2579.262593150102,17.947019237946733,0.6910115822898499
2597.609922130037,2579.654614552901,17.955307577135954,0.6912241681927602
2598.0102318720246,2580.0466334095813,17.963598462443315,0.6914367865864581
2598.410541614013,2580.4386497197556,17.97189189425717,0.6916494374708725
2598.8108513560005,2580.8306634830374,17.980187872963143,0.691862120845828
2599.211161097988,2581.2226746990386,17.98848639894959,0.6920748367112539
2599.611470839976,2581.6146833673743,17.99678747260168,0.6922875850669574
2600.0117805819636,2582.006689487656,18.005091094307772,0.6925003659128679
2600.412090323952,2582.3986930594974,18.013397264454397,0.6927131792488451
2600.8124000659395,2582.790694082512,18.021705983427637,0.6929260250747314
2601.2127098079272,2583.182692556311,18.0300172516163,0.693138903390474
2601.613019549915,2583.5746884805103,18.03833106940465,0.6933518141958454
